ID;OWNER;NAME;CONTEXTS
79124323;bitrich-info;xchange-stream;[["project", "merge", "xchange", "library", "release_NEG", "pull_NEG", "request_NEG", "accept_NEG", "please", "use", "xchange", "snapshot", "onwards", "compatible"], ["xchange-stream", "java", "library", "provide", "simple", "consistent", "streaming", "api", "interact", "bitcoin", "crypto", "currency", "exchange", "via", "websocket", "protocol"], ["build", "top", "xchange", "library", "provide", "new", "interface", "exchange", "streaming", "apis", "user", "subscribe", "live", "update", "via", "reactive", "stream", "rxjava", "library"]]
73809660;saeedsh92;bottomnavigation;[["bottom", "navigation", "inspire", "google", "material", "design", "guideline"]]
29782400;h6ah4i;android-advancedrecyclerview;'[["recyclerview", "extension", "library", "provide", "google''s", "inbox", "app", "like", "swiping", "play", "music", "app", "like", "drag-and-drop", "sorting", "expandable", "item", "feature", "work", "api", "level", "later"]]'
37971468;06peng;FrescoDemo;[["demo", "use", "fresco", "load", "image", "base", "chris", "bane", "android", "design", "library"], ["seem", "perfect_NEG", "load_NEG", "gif_NEG", "progressbar_NEG", "think_NEG", "may_NEG", "image_NEG", "download_NEG", "need_NEG", "much_NEG", "time_NEG", "handle_NEG", "gif_NEG", "show_NEG"], ["subsamplingscaleimageview", "appear", "problem", "like", "bitmap", "large", "upload", "texture", "440x4390", "max", "4096x4096", "image", "large", "use", "pooledbytebuffer", "instead", "closeableimage"], ["screenshots", "image", "image", "open", "source", "project", "fresco", "cheesesquare", "photoview", "subsampling-scale-image-view", "android-gif-drawable", "license", "copyright", "06peng", "license", "apache", "license", "version", "license", "may", "use_NEG", "file_NEG", "except_NEG", "compliance_NEG", "license_NEG", "may", "obtain", "copy", "license", "unless", "require", "applicable", "law", "agree", "writing", "software", "distribute", "license", "distribute", "basis", "without", "warranty", "condition", "kind", "either", "express", "imply", "see", "license", "specific", "language", "governing", "permission", "limitation", "license"]]
97291900;agusibrahim;YuuPlayer;[["youtube", "player", "without", "dependency", "without", "sdk", "webview", "base", "control", "video", "get", "video", "information", "programatically"]]
54894970;thomasmueller;minperf;[["minimal", "perfect", "hash", "function", "library"], ["library", "already", "usable", "still", "work", "progress", "plan", "publish", "paper"], ["algorithm", "use", "describe", "text", "slideshow", "also", "available", "slideshare"]]
89791542;StylingAndroid;ViewPagerAnimator;[["viewpageranimator", "new", "lightweight", "yet", "powerful", "viewpager", "animation", "library", "android", "design", "animate", "arbitrary", "value", "user", "navigate", "page", "within", "viewpager", "precisely", "follow", "motion", "h", "er", "finger", "although", "library", "may", "use", "main", "purpose", "publish", "library", "demonstrate", "wonderful", "api", "subtlety", "really", "come", "fore", "use", "java", "extension", "come", "way", "soon", "sample", "project", "java", "java", "provide"], ["comprehensive", "documentation", "available", "styling", "android", "blog"], ["library", "publish", "jcenter", "include", "project", "add", "follow", "dependency", "section"], ["compile", "com", "stylingandroid", "viewpageranimator", "viewpageranimator"]]
63237930;hugeterry;UpdateFun;[["updatefunfir.imandroid", "，", "fir.imapp"]]
65800867;NikitaKozlov;Pury;[["pury", "profiling", "library", "measure", "time", "multiple", "independent", "event", "event", "trigger", "one", "annotation", "method", "call", "event", "single", "scenario", "unite", "one", "report"], ["interest", "motivation", "behind", "library", "inner", "structure", "please", "check", "article"], ["output", "launch", "example", "app"], ["see", "pury", "measured", "time", "launch", "application", "include", "intermediate", "stage", "like", "load", "data", "splash", "screen", "activity", "lifecycle", "method", "stage", "start", "stop", "timestamps", "display", "execution", "time"], ["output", "screen", "pagination"], ["example", "see", "statistical", "information", "collect", "run", "stage", "start", "timestamp", "execution", "time", "display"]]
62170329;sergejsha;featured;[["project", "@deprecated", "favor", "knot", "library", "offer", "capability", "decompose", "complex", "application", "logic", "small", "feature", "reactive", "way", "use", "modern", "predictable", "state", "container", "pattern"], ["library", "help", "split", "activity", "fragment", "code", "truly", "decouple", "testable", "maintainable", "feature"], ["feature", "small", "unit", "share", "lifecycle", "host", "featurehost", "class", "turn", "resides", "activity", "fragment", "feature", "communicate", "feature", "host", "mean", "event", "show", "diagram"], ["add", "project-level", "build.gradle"], ["add", "module-level", "build.gradle"]]
109379020;beiliao-mobile;BadgeNumberManager;[["badgenumbermanager", "、", "、", "oppo", "、", "vivo", "。"], ["，", "（", "，", "demo", "）", "："], ["：", "android", "badgenumber"], ["：", "android", "badgenumber"], ["：", "android", "badgenumber"], ["android", "library", "support", "badge", "notification", "like", "io", "huawei", "xiaomi", "oppo", "vivo", "launcher"], ["library", "support", "badge", "notification", "like", "io", "huawei", "xiaomi", "oppo", "vivo", "launcher"], ["order", "support", "huawei", "launcher", "，", "need", "declare", "permission", "androidmanifest"], ["set", "badgenumber", "like"], ["detail", "please", "check", "article", "："], ["：", "android", "badgenumber"], ["：", "android", "badgenumber"], ["：", "android", "badgenumber"]]
39231709;MichaelEvans;Aftermath;[["aftermath", "handle", "consequence", "startactivityforresult", "call"]]
73384065;jrvansuita;GaussianBlur;[["android", "project", "easy", "simple", "library", "apply", "gaussian", "blur", "filter", "image", "library", "let", "u", "apply", "gaussian", "blur", "filter", "image", "fast", "image", "scale", "apply", "filter", "asynchronous"], ["please", "check", "sample", "app", "feel", "free", "help", "pull", "request", "locate"]]
34611771;RedMadRobot;Chronos;[["android", "library", "handle", "asynchronous", "job", "read", "full", "description", "please", "take", "look", "wiki", "page"], ["add", "chronos", "project", "simply", "add", "following", "code", "dependency", "section", "build.gradle", "file"], ["compile", "com.redmadrobot", "chronos"]]
41884382;pwittchen;ReactiveSensors;[["android", "library", "monitoring", "hardware", "sensor", "rxjava"], ["current", "branch", "branch", "artifact", "id", "ci", "build", "status", "maven", "central", "rxjava", "x", "reactivesensors", "rxjava", "x", "reactivesensors-rx", "ballot_box_with_check", "rxjava", "x", "reactivesensors-rx"]]
31473110;bergerhealer;BKCommonLib;[["〚", "⤓", "modrinth", "⤓", "spigot", "⤓", "jenkins", "dev", "build", "source", "github", "javadocs", "discord", "〛"]]
42280005;friendlyrobotnyc;TinyDancer;[["tinydancer", "deprecate", "development_NEG", "take_NEG", "place_NEG", "check", "google", "android", "developer", "documentation", "ui", "performance", "test"], ["real", "time", "frame", "per", "second", "measuring", "library", "android", "also", "show", "color", "cod", "metric", "metric", "base", "percentage", "time", "spend", "drop", "frame", "application", "spend", "state", "color", "turn", "yellow", "reach", "threshold", "indicator", "turn", "red"], ["new", "double", "tap", "overlay", "hide"], ["perf", "matter", "random", "guy", "meetup"]]
43247782;Plumillon;ChipView;[["chipview", "enable", "easily", "create", "chip", "list", "optional", "click", "listener", "chip"], ["chipview", "highly", "customizable", "point", "control", "every", "chip", "layout", "background", "color", "normal", "select", "individually"]]
45889457;HomHomLin;Android-PullToRefreshRecyclerView;[["project", "base", "recyclerview", "pull-to-refresh", "feature"], ["support", "addding", "header", "auto-loading", "data", "scroll", "bottom"], ["help", "implement", "listview", "effect", "recyclerview", "affect_NEG", "exsiting_NEG", "recyclerview_NEG", "adapter_NEG", "logic_NEG"], ["late", "version", "：", "v1"], ["make", "custom", "loadmoreview", "see", "demoloadmoreview.class", "demo", "project"]]
32778446;yqritc;RecyclerView-MultipleViewTypesAdapter;[["recyclerview", "adapter", "class", "manage", "multiple", "view", "type"], ["standard", "way", "handle", "view", "creation", "data", "bind", "logic", "recyclerview", "define", "single", "adapter", "class", "extend", "recyclerview.adapter", "need", "handle", "simple", "view", "type", "get_NEG", "trouble_NEG", "need", "handle", "multiple", "complex", "view", "type", "write", "logic", "single", "adapter", "class", "cause", "unmaintainable", "source", "code", "library", "separate", "logic", "view", "type", "single", "class", "databinder", "change", "role", "adapter", "class", "databindadapter", "manage", "databinder", "class", "use", "library", "implementation", "would", "simple", "clear", "also", "source", "code", "view", "type", "would", "maintenable", "reusable"], ["define", "class", "extend", "databinder", "view", "type", "databinder", "class", "use", "bind", "view", "data"], ["please", "refer", "binder", "sample", "usage"], ["create", "adapter", "class", "manage", "databinder", "class", "use", "extend", "listbindadapter", "enumlistbindadapter", "order", "view", "type", "use", "recyclerview", "sequence", "order", "view", "type", "complex", "create", "class", "extend", "enummapbindadapter", "databindadapter"], ["please", "refer", "adapter", "sample", "usage"]]
35185761;pedrovgs;Nox;[["nox", "android", "library", "create", "show", "custom", "view", "image", "drawables", "noxitem", "instance", "inside", "draw", "follow", "shape", "indicate", "library", "user", "create", "shape", "implementation", "want", "default", "interesting", "shape", "implementation", "show", "noxitem", "instance", "follow", "circular", "spiral", "linear", "shape", "space", "need", "show", "noxitem", "instance", "calculate", "automatically", "library", "scroll", "effect", "enable", "need", "shape", "choose", "need", "bidirectional", "scroll", "like", "circularshape", "enable", "automatically"]]
41042691;taltstidl;AppCompat-Extension-Library;'[["google''s", "appcompat", "design", "library", "provide", "awesome", "component", "development", "design", "need", "application", "though", "enough_NEG", "library", "try", "fill", "gap", "provide", "additional", "common", "component", "build", "official", "appcompat", "design", "library", "additional", "feature", "would", "like", "see", "part", "ongoing", "effort", "feel", "free", "open", "new", "issue"], ["wikis", "every", "component", "explain", "setup", "depth", "sure", "check", "link", "wiki", "home", "page"], ["library", "available", "gradle", "dependency", "via", "jitpack.io", "add", "following", "line", "app", "module", "build.gradle"], ["late", "release", "release", "download", "sample.apk", "release"]]'
56775348;YoKeyword;SwipeBackFragment;[["android", "library", "finish", "fragment", "activity", "swipe-back", "gesture"], ["fragment", "activityios", "，", "。"], ["：", "fragment", "，", "fragmentation"], ["、", "activityfragment", "，", "fragment", "，", "activity"], ["、", "、", "、", "（", "）"], ["、", "appbuild.gradle", "："], ["、", "activityswipeback", "，", "swipebackactivity"], ["、", "fragmentswipeback", "，", "swipebackfragment"], ["ikew", "0ng", "swipebacklayout"]]
45287220;pinterest;jbender;[["jbender", "make", "easy", "build", "load", "tester", "service", "use", "protocol", "like", "http", "thrift", "many", "others", "jbender", "provide", "library", "flexible", "easy-to-use", "primitive", "combine", "plain", "java", "code", "build", "high", "performance", "load", "tester", "customize", "use", "case", "evolve", "service", "time"], ["jbender", "provide", "two", "different", "approach", "load", "testing", "first", "jbender", "loadtestthroughput", "give", "tester", "control", "throughput", "query", "per", "second", "concurrency_NEG", "number_NEG", "active_NEG", "connection_NEG", "approach", "well", "suit", "service", "open", "internet", "like", "web", "service", "backend", "service", "speak", "primary", "benefit", "approach", "load", "tester", "maintain", "requested", "throughput", "even", "service", "struggle", "fail", "support", "result", "much", "clear", "picture", "target", "service", "respond", "load", "provide"], ["second", "approach", "jbender", "loadtestconcurrency", "give", "tester", "control", "concurrency", "number", "active", "connection", "throughput_NEG", "query_NEG", "per_NEG", "second_NEG", "approach", "well", "suit", "application", "need", "test", "large", "number", "concurrent", "inactive", "connection", "like", "chat", "server", "approach", "suitable_NEG", "test_NEG", "request_NEG", "latency_NEG", "load_NEG", "tester_NEG", "slow_NEG", "match_NEG", "server_NEG", "cannot_NEG", "start_NEG", "connection_NEG", "request_NEG"], ["jbender", "library", "make", "flexible", "easy", "extend", "mean", "take", "long", "create", "initial", "load", "tester", "result", "focus", "create", "easy-to-follow", "tutorial"]]
70501189;shaohui10086;AdvancedLuban;[["advancedluban", "—", "—", "convenient", "simple", "android", "image", "compression", "tool", "library.provides", "multiple", "compression", "strategies.different", "call", "method", "，", "custom", "compression", "multi-image", "synchronous", "compression", "focus", "good", "picture", "compression", "experience"], ["image", "count", "origin", "total", "size", "compress", "total", "size", "time", "cost", "mb", "85kb", "mb", "364kb", "mb", "745kb"]]
73235879;mockito;shipkit;'[["one", "shipkit", "gradle", "plugin", "rule", "approach", "prove", "hard", "maintain", "team", "convert", "shipkit", "narrow", "set", "small", "library", "design", "note", "several", "customer", "inclusing", "mockito", "project", "already", "migrate"], ["helpful", "link", "shipkit''s", "vision", "document", "shipkit", "changelog", "plugin", "recent", "migration", "new", "shipkit", "plugins", "example", "customer", "already", "use", "new", "shipkit", "plugins", "new", "shipkit", "plugins", "documentation", "automatic", "generation", "changelog", "shipkit-changelog", "automatic", "versioning", "without", "version", "bump", "commits", "shipkit-auto-version"], ["exist", "shipkit", "customer", "want", "use", "new", "plugins", "check", "useful", "link", "see", "example", "project", "example", "pr", "show", "change", "build.gradle", "file", "need", "help", "drop", "u", "ticket", "shipkit-changelog", "project"], ["thank", "consider", "shipkit", "keep", "release", "fully", "automate"]]'
42303790;ticofab;android-gpx-parser;[["library", "parse", "xml", "gpx", "file", "build", "android", "reference", "schema", "topografix", "gpx", "addition", "parse", "speed", "extension", "provide", "double", "number"]]
48558596;danylovolokh;HashTagHelper;[["library", "design", "highlight", "hashtags", "#example", "catch", "click"], ["add", "snippet", "project", "build.gradle", "file"], ["add", "snippet", "module", "build.gradle", "file"], ["get", "click", "event", "highligthing", "hashtags"], ["highlight", "without", "click", "event", "set", "null", "instead", "hashtaghelper", "onhashtagclicklistener"], ["default", "digits", "letter", "valid", "symbol", "hashtag", "add", "support", "custom", "symbol", "like", "need", "specify", "another", "parameter", "create", "hashtaghelper"], ["get", "hashtags", "text"], ["copyright", "danylo", "volokh"], ["license", "apache", "license", "version", "license", "may", "use_NEG", "file_NEG", "except_NEG", "compliance_NEG", "license_NEG", "may", "obtain", "copy", "license"], ["unless", "require", "applicable", "law", "agree", "writing", "software", "distribute", "license", "distribute", "basis", "without", "warranty", "condition", "kind", "either", "express", "imply", "see", "license", "specific", "language", "governing", "permission", "limitation", "license"]]
50840804;loklak;loklak_jlib_api;[["loklak", "java", "api", "one", "library", "find", "one", "library", "bring"]]
53430201;mattprecious;swirl;'[["android''s", "animate", "fingerprint", "icon", "provide", "simple", "standalone", "library"]]'
57921720;ChargeTimeEU;Java-OCA-OCPP;[["client", "server", "library", "open", "charge-point", "protocol", "openchargealliance.org"], ["library", "easily", "get", "start", "open", "charge-point", "protocol", "design", "drive", "test", "ensure", "premium", "software", "easy", "adapt", "modify", "need"], ["please", "note", "library", "application_NEG", "main_NEG", "method_NEG"], ["currently", "support", "soap", "web", "socket"], ["incoming", "request", "event", "split", "feature", "profile", "describe", "ocpp", "specification", "recommend", "download", "read", "specification", "openchargealliance.org"], ["see", "project", "plan"], ["implementation", "early", "please", "read"], ["find", "maven", "repo"], ["java-oca-ocpp", "use", "following", "library"], ["use", "version", "need", "following", "library"], ["devote", "push", "marked", "vehicle", "charge", "forward", "many", "standard", "intend", "implement", "share", "help", "much", "appreciate"], ["market", "defining", "state", "practice", "standard", "come", "may", "well", "stick", "around", "decade", "come"]]
60940117;mokies;ratelimitj;'[["java", "library", "rate", "limiting", "assemble", "use", "extensible", "storage", "application", "framework", "adaptor", "library''s", "interfaces", "support", "thread-safe", "sync", "async", "reactive", "usage", "pattern"], ["ratelimitj", "provide", "follow", "stable", "plugable", "module"]]'
48564838;Marswin;MarsDaemon;[["lite", "library", "make", "project", "depend", "easily", "project", "undead"]]
54283063;Ashok-Varma;BottomNavigation;[["get", "sample", "apk", "google", "play", "store"]]
56489244;yarolegovich;LovelyDialog;[["library", "set", "simple", "wrapper", "class", "aim", "help", "easily", "create", "fancy", "material", "dialog"]]
115452577;Binary-Finery;Bungee;[["min", "sdk", "android", "jellybean", "write", "java"], ["lightweight", "easy-to-use", "android", "library", "provide", "awesome", "activity", "transition", "animation"], ["download", "demo", "app", "library", "google", "play", "store", "see", "action", "click"]]
83005000;myinnos;AppIconNameChanger;[["change", "android", "app", "launcher", "icon", "app", "name", "programmatically"], ["gradle", "file", "may", "app", "gradle", "module", "library", "gradle", "never", "add_NEG", "avoid_NEG", "conflict_NEG"]]
74203633;messenger4j;messenger4j;[["sourcedir", "src", "test", "java", "com", "github", "messenger", "4j", "test", "integration", "m4j", "version", "toc", "macro"], ["java", "library", "build", "chatbots", "facebook", "messenger", "platform"], ["use", "messenger", "4j", "easy", "modern", "object-oriented", "api", "fully", "java", "compatible", "express", "optionality", "design", "immutability", "mind", "fast", "powerful", "roughly", "180kb", "library", "light"], ["information", "facebook", "messenger", "platform", "refer", "official", "documentation"], ["please", "note", "messenger", "4j", "complete", "rewrite", "lot", "break", "change", "thanks", "valuable", "feedback", "effort", "make", "library", "even", "well"], ["download", "maven", "source", "xml", "sub", "attribute"], ["com.github", "messenger", "4j", "messenger", "4j", "m4j", "version"], ["gradle", "source", "sub", "attribute"], ["dependency", "compile", "com.github", "messenger", "4j", "messenger", "4j", "m4j", "version"]]
75039592;square;gifencoder;'[["gifencoder", "pure", "java", "library", "implement", "gif", "89a", "specification", "use_NEG", "awt''s_NEG", "bufferedimage_NEG", "use_NEG", "android_NEG", "platform_NEG", "lack_NEG", "awt_NEG"], ["currently", "support_NEG", "transparency_NEG"], ["gif", "image", "limit", "color", "supply", "image", "color", "gifencoder''s", "default", "behavior", "perform", "median-cut", "quantization", "floyd-steinberg", "dithering", "configure", "behavior", "imageoptions", "handful", "quantizers", "ditherers", "provide", "also", "plug", "implementation"], ["download", "late", "jar"], ["snapshot", "development", "version", "available", "sonatype''s", "snapshot", "repository"], ["simple", "animation", "median-cut", "quantization", "floyd-steinberg", "dithering"], ["lenna", "original", "png"], ["lenna", "uniform", "quantization", "floyd-steinberg", "dithering"], ["lenna", "gif", "median-cut", "quantization", "floyd-steinberg", "dithering"], ["lenna", "gif", "k-means", "quantization", "floyd-steinberg", "dithering"]]'
75974381;android10;frodo2;[["second", "version", "frodo", "mainly", "use", "make", "easy", "debugging", "project", "rxjava", "use", "annotate", "code", "voilá"], ["rxjava", "building", "block", "support", "flowable", "observable", "single", "maybe", "completable"], ["check", "main", "feature", "section", "detail"], ["enable", "frodo", "gradle", "plugin", "must", "apply"], ["generate", "weave", "code", "base", "annotation", "compile", "time", "code", "inject", "use", "aspect", "orient", "program", "aspectj"], ["detail", "please", "check", "article", "deep", "explanation", "implementation", "detail"], ["limitation", "frodo", "ability", "detect", "thread", "rxjava", "offer_NEG", "way_NEG", "grab_NEG", "information_NEG", "thread_NEG", "information_NEG", "display_NEG", "moment_NEG"], ["android", "multi", "module", "setup", "application", "android", "library", "log_NEG", "annotated_NEG", "method_NEG", "class_NEG", "android_NEG", "library_NEG", "module_NEG", "android_NEG", "application_NEG", "module_NEG", "reason", "behind", "android", "gradle", "plugin", "build", "android", "library", "release", "version", "instance", "frodo", "able_NEG", "weave_NEG", "code_NEG", "annotate_NEG", "method_NEG", "class_NEG", "remember_NEG", "weave_NEG", "debug_NEG", "version_NEG", "workaround", "force", "debug", "version", "android", "library", "careful", "case", "forgotten", "end", "ship", "version", "app", "rxjava", "log", "enable", "add", "line", "file"], ["clone", "repo", "use", "script", "list", "order", "run", "install", "execute", "frodo", "locally"], ["download", "install", "java", "codestyle"]]
88157515;nontravis;recycler-view-margin-decoration;[["library", "add", "margin", "item", "recyclerview"]]
77387252;Ishmeetsingh97;FontometricsLibrary;[["simple", "android", "library", "use", "custom", "font", "ease", "use", "custom", "font", "android", "project", "without", "add", "ttf", "otf", "assests", "folder"]]
40541773;krazykira;VidEffects;[["android", "library", "use", "apply", "different", "filter", "effect", "video", "use", "vertexshaders", "fragmentshaders", "apply", "effect", "glsurfaceview", "use", "mediaplayer", "instance", "play", "video", "glsurfaceview", "see", "sample", "app", "order", "see", "working", "demo"]]
36942402;neatorobito;Salut;'[["library", "longer_NEG", "actively_NEG", "maintain_NEG", "use", "wifi-direct", "api", "directly", "peer-to-peer", "new", "network", "service", "discovery", "api", "mdns"], ["salut", "wrapper", "around", "wifi", "direct", "network", "service", "discovery", "apis", "android", "use", "salut", "least", "skim", "documentation", "recommend", "reading", "library", "support", "api", "android", "jelly", "bean", "technically", "wifi", "direct", "support", "android", "reliable"], ["general", "overview", "service", "discovery", "power", "consumption", "recommended", "reading"], ["library", "currently", "beta", "functionality", "apis", "subject", "change"], ["salut", "french", "greeting", "another", "way", "say", "hello", "goodbye", "apple''s", "technology", "use", "io", "something", "similar", "call", "bonjour"]]'
42191480;Karumi;Dividers;[["divider", "android", "library", "easily", "create", "separator", "recyclerviews", "support", "wide", "range", "divider", "simple", "one", "apply", "item", "equally", "system", "selector", "apply", "different", "style", "item"]]
38467730;iammert;RadioPlayerService;[["android", "service", "library", "use", "aac", "player", "ready", "use", "radio", "player", "service", "android", "background", "player", "service"]]
52020623;tomasbjerre;violations-lib;[["java", "library", "parse", "report", "file", "like", "static", "code", "analysis"], ["example", "support", "report", "available"], ["number", "parser", "implement", "parser", "parse", "output", "several", "reporter"], ["reporter", "parser", "note", "arm-gcc", "clang", "androidlint", "androidlint", "ansiblelint", "flake", "p", "bandit", "clang", "bandit", "r", "examples", "f", "custom", "bandit.out", "message-template", "abspath", "line", "severity", "test_id", "message", "clang", "clang", "cpd", "cpd", "cppcheck", "cppcheck", "cppcheck", "test.cpp", "output-file", "cppcheck.xml", "xml", "cpplint", "cpplint", "csslint", "csslint", "checkstyle", "checkstyle", "cloudformation", "linter", "junit", "cfn-lint", "f", "junit", "output-file", "report-junit.xml", "codeclimate", "codeclimate", "codenarc", "codenarc", "dart", "machine", "dart", "analyze", "format", "machine", "detekt", "checkstyle", "output-format", "xml", "docfx", "docfx", "doxygen", "clang", "erb", "clang", "erb", "p", "x", "ruby", "c", "dev", "null", "grep", "sed", "e", "a-za-z", "0-9", "filename", "error", "p", "erbfiles.out", "eslint", "checkstyle", "format", "checkstyle", "findbugs", "findbugs", "flake", "flake", "fxcop", "fxcop", "gcc", "clang", "ghs", "ghs", "gendarme", "gendarme", "generic", "reporter", "generic", "create", "one", "single", "violation", "content", "message", "golint", "golint", "govet", "golint", "format", "golint", "golangci-lint", "checkstyle", "out-format", "checkstyle", "googleerrorprone", "googleerrorprone", "hadolint", "checkstyle", "f", "checkstyle", "iar", "iar", "no_wrap_diagnostics", "infer", "pmd", "facebook", "infer", "pmd-xml", "jacoco", "jacoco", "jcreport", "jcreport", "jshint", "jslint", "reporter", "jslint", "checkstyle", "parser", "reporter", "checkstyle", "junit", "junit", "contain", "failure", "ktlint", "checkstyle", "klocwork", "klocwork", "kotlingradle", "kotlingradle", "output", "kotlin", "gradle", "plugin", "kotlinmaven", "kotlinmaven", "output", "kotlin", "maven", "plugin", "lint", "lint", "common", "xml", "format", "use", "different", "linters", "msbuildlog", "msbuldlog", "filelogger", "use", "msbuild", "log", "pattern", "fl", "flp", "logfile", "myprojectoutput.log", "verbosity", "=d", "iagnostic", "custom", "output", "filename", "mscpp", "mscpp", "mccabe", "flake", "mypy", "mypy", "nullaway", "googleerrorprone", "format", "google", "error", "prone", "pclint", "pclint", "pc-lint", "use", "output", "format", "jenkins", "warning", "plugin", "detail", "phpcs", "checkstyle", "phpcs", "api.php", "report", "checkstyle", "phppmd", "pmd", "phpmd", "api.php", "xml", "ruleset.xml", "pmd", "pmd", "pep", "flake", "perlcritic", "perlcritic", "pitest", "pitest", "protolint", "protolint", "puppet-lint", "clang", "log-format", "fullpath", "line", "column", "kind", "message", "pydocstyle", "pydocstyle", "pyflakes", "flake", "pylint", "pylint", "pylint", "output-format", "=p", "arseable", "resharper", "resharper", "rubycop", "clang", "rubycop", "f", "clang", "file.rb", "sarif", "sarif", "v2", "x", "microsoft", "visual", "c", "generate", "errorlog", "builderrors.sarif", "version", "sbtscalac", "sbtscalac", "scalastyle", "checkstyle", "simian", "simian", "sonar", "sonar", "mvn", "sonar", "sonar", "dsonar.analysis.mode", "=p", "review", "dsonar.report.export.path", "sonar-report.json", "remove", "see", "sonar", "retrieve", "curl", "silent", "jq", "f", "sonar-report-builder.jq", "sonar-report.json", "spotbugs", "findbugs", "stylecop", "stylecop", "swiftlint", "checkstyle", "reporter", "checkstyle", "tslint", "checkstyle", "checkstyle", "valgrind", "valgrind", "xml", "yes", "xmllint", "xmllint", "xunit", "xunit", "contain", "failure", "yamllint", "yamllint", "f", "parsable", "zptlint", "zptlint"], ["miss", "format", "open", "issue"]]
49942319;CleverTap;apns-http2;'[["java", "library", "send", "notification", "via", "apns", "use", "apple''s", "new", "http", "api", "library", "use", "okhttp", "previous", "version", "include", "support", "jetty''s", "client", "however", "remove", "due", "instability", "jetty", "client"], ["note", "ensure", "jetty''s", "alpn", "jar", "okhttp", "require", "boot", "classpath", "see", "information", "require", "java", "release", "java", "native_NEG", "support_NEG", "http_NEG", "2_NEG"]]'
70286369;berndporr;iirj;'[["iir", "filter", "library", "write", "java"], ["highpass", "lowpass", "bandpass", "bandstop", "butterworth", "bessel", "chebyshev", "type", "ii"], ["also", "calculate", "filter", "coefficient", "python''s", "scipy", "create", "custom", "iir", "filter", "see", "python-design", "subdirectory"], ["base", "iir", "library", "turn", "base", "vinnie", "falco''s", "dspfilters"]]'
79270127;evernote;android-state;[["library", "maintain_NEG", "anymore_NEG"], ["utility", "library", "android", "save", "object", "bundle", "without", "boilerplate", "use", "annotation", "processor", "wire", "dependency"]]
80644284;KyoriPowered;adventure;[["serverside", "user", "interface", "library", "minecraft", "java", "edition"], ["see", "documentation", "usage", "dependency", "information", "project", "associated", "library"], ["appreciate", "contribution", "type", "new", "feature", "typo-fix", "style", "change", "please", "open", "issue", "come", "talk", "u", "discord", "first", "make", "sure", "go", "right", "direction", "project"], ["adventure", "project", "build", "gradle", "require", "least", "jdk", "use", "common", "checkstyle", "configuration", "please", "make", "sure", "test", "pass", "license", "header", "update", "checkstyle", "pass", "help", "u", "review", "contribution"], ["adventure", "release", "term", "mit", "license"]]
65408465;aarsy;GoogleMapsAnimations;[["googlemapsanimations", "awesome", "first", "type", "android", "library", "show", "ripple", "radar", "animation", "google", "map", "e", "g", "show", "catchment", "area", "earthquake", "ripple", "felt", "give", "prominence", "certain", "marker", "need", "highlight", "also", "add", "ripple", "user", "move", "map", "give", "#pokemongo", "type", "ripple", "effect", "also", "add", "radar", "type", "effect", "show", "user", "search", "certain", "area"], ["sample", "show", "ripple", "effect", "action"]]
38199321;panwrona;DownloadProgressBar;[["android", "progress", "bar", "cool", "animation", "inspire"]]
67913797;haoch;flink-siddhi;[["siddhi", "cep", "lightweight", "easy-to-use", "open", "source", "complex", "event", "processing", "engine", "cep", "release", "java", "library", "apache", "software", "license", "v2", "siddhi", "cep", "process", "event", "generate", "various", "event", "source", "analyse", "notifies", "appropriate", "complex", "event", "accord", "user", "specify", "query"], ["project", "mainly", "provide", "light-weight", "library", "easily", "run", "siddhi", "cep", "within", "flink", "stream", "application"]]
62763039;nshmura;SnappySmoothScroller;[["android", "library", "enable", "snappy", "smooth", "scroll", "recyclerview"]]
41625901;lnikkila;ExtendedTouchView;[["notice", "material", "guideline", "specify", "touch", "target", "sometimes", "large", "actual", "view"], ["check", "dialog", "button", "example"], ["since", "touchdelegate", "bit", "clunky", "use", "extendedtouchview", "abstract", "away", "use", "plain", "old", "xml", "set", "target", "size", "like"], ["get", "compiled", "library", "jcenter"]]
63065223;klinker24;Android-3DTouch-PeekView;[["io", "use", "3d", "touch", "way", "peek", "full", "content", "email", "picture", "web", "search", "etc", "dedicate", "hardware", "functionality", "still", "possible", "get", "similar", "functionality", "android", "long", "click", "rather", "dedicated", "hardware"], ["library", "aim", "create", "simple", "powerful", "api", "enable", "3d", "touch", "style", "peek", "android"]]
43240056;dss886;Android-EmotionInputDetector;[["library", "develop", "emotion-input", "layout", "like", "wechat", "telegram", "etc"]]
72366767;klinker41;article-android;[["library", "attempt", "build", "top", "concept", "chrome", "custom", "tab", "take", "one", "step", "far", "create", "consistent", "experience", "news", "article", "viewing", "main", "goal", "detect", "whether", "url", "link", "article", "somewhere", "web", "parse", "article", "display", "recyclerview", "open_NEG", "link_NEG", "chrome_NEG", "custom_NEG", "tab_NEG", "instead_NEG"]]
65930671;Jaouan;CompoundLayout;'[["android", "library", "allow", "use", "layout", "radiobutton", "checkbox", "librarie", "android", "compatible", "gradient", "effect", "android", "compatible"], ["demo", "inspire", "cris", "samson''s", "gradient", "hover", "animation"]]'
